Patient,ROI,Scanner,Batch,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
CCR1_P2,030_03,Philips,9,-894,-641,240474875,3.651962712,126,2.448031504,-613,-747.3826241,78.21933303,-718,-975,362,59.27076782,292.0184555,-0.684904734,688004136.1,0.092386449,8757.605726,91.72019926,2033.958146,-59.03710057,29.35008203,29.30808082,0.005740238,4.25307965,3.260931021,9.644653338,0.34247129,0.257106414,0.899510627,0.802151687,-0.20537731,0.832672414,0.182338607,9.576418054,0.017139417,6.582055582,0.053842383,4.10789921,14.66454071,6.212174287,483.2510638,0.171365625,4.303974146,260.5297872,14.1061184,106.948227,22.33333333,2753.234043,0.575676531,0.052803684,0.124797714,11.41687635,0.009353126,223.6442901,0.090563974,14.27429277,105.4628191,2.738354364,294.7753728,0.149586933,0.054961577,4.135360456,2124.830435,0.820598612,0.87512275,0.571346263,0.900931931,93.68340409,0.05200527,34.55035129,0.080914172,14.98095202,95.05620609,122.6978923,15779.96721,2.981913416,0.06423753,47.56206089,0.111386559,0.276379394,24.6844727,0.018280234,6.721017775,0.15141844,79.08223047,5.006259292,0.001369627,275.7709256,0.426777412,0.118706575
CCR1_P2,030_04,Philips,9,-911,-635,235252014,3.779690544,153,2.286272991,-614,-752.5843972,82.96824808,-728,-980,366,63.17631261,288.8298807,-0.593431216,673061410.9,0.080642825,9756.270537,109.7607038,2220.530087,-57.62471283,30.8066555,30.62157997,-0.000149975,4.415238503,3.317518731,9.529031591,0.323692673,0.236166949,0.905427264,0.804284207,-0.173321143,0.798381785,0.182543452,10.47436724,0.013285151,6.89150402,0.03981182,4.17173086,15.35705887,6.209504231,503.787234,0.178647955,3.734462049,227.412766,15.74506451,124.237234,18.04539007,2710.444326,0.283533539,0.029308018,0.155672911,16.57887618,0.005761055,200.3969415,0.079411182,15.861937,121.6081622,2.023026461,265.0556867,0.056772171,0.030357604,4.226301866,2184.149015,0.832666589,0.892962357,0.328719209,0.907679835,109.0416656,0.028470986,42.78194208,0.072882354,16.4991279,104.5775128,66.99829642,10263.60988,0.933375046,0.03733546,79.6746167,0.135731885,0.30535577,32.7888107,0.009310864,6.740934333,0.208156028,43.91902928,4.339092889,0.001454754,333.4209199,0.442947213,0.136692
CCR1_P2,030_05,Philips,9,-907,-634,233600979,3.789413904,152,2.290453973,-614,-752.3810714,82.70677245,-729,-983,369,62.47272325,288.84065,-0.585455442,668337761.9,0.079745408,9652.078713,110.1257373,2218.841864,-58.40895733,30.80785329,30.60924489,0.002096049,4.397075799,3.314393799,9.658260457,0.326727735,0.23982191,0.905624326,0.805272263,-0.168940018,0.787705521,0.184375172,10.49164162,0.012913235,6.929551194,0.035326005,4.175483692,15.35427454,6.233181518,509.9635714,0.182129847,3.598177423,223.2871429,15.53244082,124.3471429,18.42892857,2726.339643,0.273095405,0.029110455,0.139386467,14.65184043,0.006142784,195.1485562,0.078148812,15.80578495,122.0021247,2.175698221,281.5669565,0.059415599,0.030442975,4.259165738,2170.852202,0.832831646,0.89032967,0.354773323,0.904874551,109.0484332,0.028531918,37.60606061,0.0712236,17.34641515,104.2102273,68.99621212,10482.2803,0.978256538,0.042907363,59.35227273,0.112409607,0.242159856,24.78448326,0.012709118,6.954579702,0.188571429,40.87408173,4.197675402,0.001523511,325.2604095,0.431349775,0.138935653
CCR1_P2,030_06,Philips,9,-901,-642,238948670,3.738271054,137,2.457219696,-611,-748.6248227,78.63702429,-722,-985,374,58.29933681,291.090314,-0.682708835,683637628.6,0.085056084,8902.082646,110.8527299,2132.020945,-62.08487004,29.8564304,29.9736672,0.003037182,4.310283893,3.305093422,9.818462616,0.33374666,0.246743701,0.907759022,0.808933923,-0.172388738,0.788974946,0.184565214,10.52995685,0.013952591,6.873774268,0.035303982,4.148797964,14.9575244,6.201111218,487.7829787,0.172972687,3.587840149,239.858156,14.37899301,126.2283688,19.27730496,2824.24539,0.274985153,0.027910178,0.140524919,14.52408875,0.006578978,207.8483635,0.082966436,14.74364018,124.1234421,2.438444854,314.6415523,0.063835104,0.029391294,4.221591641,2165.132701,0.826954295,0.886115657,0.435168038,0.903956733,110.5849664,0.027651064,35.42084168,0.070983651,16.9546789,106.6913828,72.80961924,11083.1984,1.060470356,0.043881614,55.9258517,0.112075855,0.290156796,27.14605921,0.018300219,6.999912017,0.176950355,40.8723981,4.055741056,0.001504897,317.4320974,0.386115647,0.140643688
CCR1_P2,030_07,Philips,9,-904,-641,238568895,3.70879005,141,2.432596596,-608,-747.5375,78.14870536,-720,-983,375,58.33172163,291.8958321,-0.681047142,682551083.6,0.087206378,8771.662879,111.5129536,2117.206282,-61.03466011,29.91179101,29.87258804,0.00606884,4.294257595,3.289400472,9.827905435,0.33793042,0.252740566,0.908039694,0.809694812,-0.185507078,0.804847843,0.189488251,10.55940832,0.01533751,6.770964965,0.041541594,4.131953658,14.94609476,6.085538258,538.5521429,0.192340051,4.197357015,244.1778571,14.22774286,127.0121429,20.8875,3154.5175,0.28622217,0.024746143,0.128382011,13.9250068,0.004767476,211.0368381,0.085575545,14.36841783,124.8037736,2.952618087,380.2075406,0.071498564,0.025863701,4.159603278,2129.039286,0.822992165,0.881318681,0.528906673,0.897753648,110.2273021,0.024136738,34.53287982,0.07830585,14.71252205,113.1315193,69.56462585,10081.59184,1.178169118,0.034165281,50.50113379,0.114515043,0.244166695,26.4283632,0.011783811,6.815620099,0.1575,29.25220459,4.037597942,0.001457703,323.7327973,0.378994869,0.142912695
CCR1_P2,030_08,Philips,9,-908,-638,237479893,3.751416677,148,2.315662665,-612,-751.68849,81.89449035,-723,-980,368,61.99163888,289.1197805,-0.619375193,679435423.9,0.083583634,9436.688952,110.2059362,2147.051936,-59.57385608,30.34599831,30.17954087,0.002621114,4.339582294,3.314505583,9.798677347,0.332363023,0.24692236,0.906932594,0.807740808,-0.169067512,0.78786849,0.192361798,10.49586278,0.013802176,6.862520028,0.043624955,4.166858762,15.1313848,6.17460051,487.3864836,0.171554552,3.894537435,237.4611052,15.19070542,124.5223513,19.12953185,2883.883844,0.277591122,0.027426736,0.145480875,14.58226608,0.006433753,205.7704712,0.081277188,15.38930211,121.7385857,2.052663187,269.8595668,0.054349137,0.028650743,4.211749147,2161.477977,0.822834248,0.888338342,0.349616681,0.904123519,108.6477917,0.026950873,40.55902778,0.070414979,16.59576341,100.3055556,72.31423611,11218.04514,0.952725511,0.039960307,72.89583333,0.126555266,0.279196964,25.29611186,0.01592704,6.766752734,0.202745512,47.98673503,4.300875994,0.001430422,329.1690146,0.420079307,0.136677506
CCR1_P2,030_09,Philips,9,-909.1,-634,235164216,3.792986077,153,2.285685213,-614,-752.7219858,83.39215633,-728,-982,368,62.87780897,288.7759788,-0.595192645,672810218.8,0.079777174,9799.804978,109.7860063,2232.623854,-59.17914103,30.95017295,30.71107206,0.00181238,4.411341373,3.305776948,9.632892759,0.322788051,0.23431985,0.905383523,0.804600845,-0.179231974,0.80644547,0.181101008,10.47494335,0.013230172,6.888870588,0.03470746,4.174619369,15.41531125,6.165073867,530.993617,0.188295609,3.599295181,224.9716312,15.74755231,124.0329787,17.47624113,2597.638652,0.267067506,0.03041538,0.152049689,15.76744484,0.00700303,197.2308195,0.077969689,16.03829823,121.7260854,2.148372528,276.082194,0.062905624,0.031757409,4.239912666,2212.953585,0.839391551,0.895171849,0.350447792,0.908289841,109.1282243,0.029909153,39.89156627,0.068660183,17.86280406,104.3752151,58.25817556,9135.013769,0.894398419,0.043456583,72.35972461,0.124543416,0.263256601,25.44894085,0.015210157,6.847319651,0.206028369,34.69976686,4.279140454,0.00150087,327.0162341,0.441092111,0.137168858
CCR1_P2,030_10,Philips,9,-910,-636,242845089,3.755109063,145,2.424946491,-614,-748.0130236,80.5103631,-722,-985,371,59.77714104,292.3674674,-0.678253457,694785372.7,0.083180972,9309.924857,111.2320349,2230.742049,-62.7025744,30.50081728,30.63087241,-0.000775319,4.398068416,3.304514802,9.667537442,0.323387679,0.235455253,0.905754893,0.805160108,-0.18241926,0.807230397,0.185936048,10.54810554,0.013754588,6.856104771,0.035093329,4.151546727,15.28292242,6.157897876,572.6810982,0.201577296,3.07863919,236.3171419,15.13315941,127.5857093,16.73037663,2471.06547,0.263949495,0.029573019,0.148445154,16.68136238,0.00701457,208.6291695,0.08188328,15.42823769,125.9953909,2.411250764,311.6156536,0.065542002,0.030983361,4.193968453,2247.129095,0.843102339,0.896352855,0.43824091,0.912160814,113.6000741,0.029097576,38.02835539,0.07188725,18.33594791,114.5538752,50.60680529,7289.831758,0.912192616,0.046724881,58.67863894,0.110923703,0.269232147,30.11077227,0.018013137,7.049874169,0.186202042,21.76442337,4.190079957,0.001458838,329.5548421,0.417939742,0.138706272
CCR1_P2,030_11,Philips,9,-904,-636,242173650,3.735857999,150.25,2.390992216,-611,-747.4659574,81.18468085,-720,-983,372,60.4274518,293.0480862,-0.678538686,692864370.3,0.084817162,9406.10416,111.1681062,2246.301846,-63.5234632,30.67705303,30.75666246,-0.001444708,4.368270057,3.304628315,10.06329775,0.333805171,0.249182993,0.905626733,0.807132393,-0.187648643,0.810684975,0.192619129,10.54447012,0.014534133,6.794389099,0.036263252,4.145666514,15.35842887,6.156414727,540.4248227,0.191640008,4.247068055,239.1843972,15.24648295,127.9450355,19.97588652,3024.710284,0.297288029,0.028638554,0.139878237,14.93431017,0.005429874,207.5173476,0.083017785,15.54566527,125.8153594,2.834261181,365.9532093,0.080538854,0.029752419,4.183262123,2175.745411,0.832807834,0.885924714,0.550235074,0.904163774,111.8543444,0.027995396,34.81740977,0.073922314,17.23337886,112.4097665,70.81104034,10477.98089,1.273335991,0.035758664,64.59660297,0.137147777,0.277521174,27.07392811,0.01067399,6.773275946,0.167021277,34.9637443,4.209757288,0.001423655,335.5653756,0.422346145,0.139870642
CCR1_P2,030_12,Philips,9,-902.1,-642,235127144,3.720227638,138,2.343547482,-615,-751.5659574,80.78731553,-722,-978,363,61.09690625,288.7532162,-0.642254237,672704155,0.087135204,9158.112316,109.9921635,2061.254197,-59.41161577,29.6688768,29.89550614,-0.002982916,4.289997395,3.308820708,9.972944648,0.340857476,0.25606823,0.907853048,0.81005296,-0.158179681,0.762819408,0.186723791,10.49038547,0.014524059,6.836683047,0.048298503,4.15276167,14.89109574,6.303304884,430.1765957,0.152544892,5.257324078,245.7212766,14.75554285,124.1804965,22.63617021,3422.247163,0.29211976,0.025391139,0.143761076,14.29551287,0.004928708,207.220479,0.083445419,15.01068455,121.0793465,2.082349051,273.0123696,0.050510904,0.026579658,4.236739227,2089.139371,0.810264456,0.878123295,0.351388833,0.895842867,106.8128609,0.024779108,39.45848375,0.0712247,15.4475231,98.34296029,104.2851986,16748.31227,1.108798153,0.03459441,76.76173285,0.138559085,0.310645574,28.33646073,0.009742759,6.694730043,0.196453901,78.37452593,4.276131649,0.001405176,328.7846633,0.405175829,0.137232112
CCR1_P2,030_13,Philips,9,-903,-637,232619580,3.748204074,144.25,2.307442352,-614,-752.8421429,82.27906633,-725,-978,364,62.13457909,288.2332761,-0.617910137,665529956.8,0.0837125,9551.837938,109.419315,2129.444543,-58.32447548,30.22836139,30.52706526,-0.005634036,4.35933622,3.295913334,9.925927358,0.335545403,0.2505571,0.905967526,0.807313731,-0.179538335,0.800400324,0.185601501,10.4638796,0.01475976,6.796846457,0.04675124,4.152496812,15.18885666,6.281531391,458.4821429,0.163743622,4.365038776,234.395,15.32920395,123.5560714,21.04642857,3108.633929,0.296906853,0.027478232,0.135077433,13.67125477,0.00537051,201.8019498,0.081538163,15.59051305,120.8483112,2.33074605,302.942211,0.061528544,0.028739541,4.228807951,2134.328571,0.826087973,0.881373626,0.421354234,0.899869218,107.4256431,0.026884692,36.30417495,0.072175298,16.49818781,102.5487078,115.0218688,18154.4672,1.329799166,0.037510266,60.57057654,0.120418641,0.266009458,24.73415089,0.010973607,6.829094331,0.179642857,84.0348288,4.341692775,0.001424856,332.535042,0.426336098,0.137663778
CCR1_P2,030_14,Philips,9,-901,-636,239377464,3.683721117,133,2.459955121,-616,-748.8432624,79.67756099,-723,-981,365,59.55582604,291.3513781,-0.678843119,684864418,0.091155374,9174.395291,110.4475249,2138.011669,-61.01373947,29.79211756,30.19017146,-0.004539225,4.33730618,3.283250348,9.771464969,0.341298316,0.255479523,0.906783406,0.807999836,-0.211860074,0.845136269,0.1670494,10.51406155,0.017606115,6.612704473,0.055862569,4.12173371,14.99557226,6.301636905,437.5652482,0.155164982,5.734017907,257.058156,14.7952481,126.4421986,25.05035461,3673.536525,0.335925867,0.026461566,0.128279433,13.79323001,0.005033033,215.5607037,0.087594325,15.19238878,124.097909,2.575887426,337.2960207,0.064578809,0.027880707,4.20876357,2081.544669,0.808193326,0.869421713,0.48296667,0.891772328,109.2684798,0.025940376,33.05286344,0.072803664,17.48491141,109.3744493,139.5242291,21394.77313,1.60035807,0.038070675,50.40969163,0.111034563,0.28592747,30.36104688,0.011798583,6.922963656,0.160992908,100.9420715,4.327053054,0.001328537,336.9009586,0.404334233,0.139497647
CCR1_P2,030_15,Philips,9,-894,-636,239175153,3.693524048,137,2.402212822,-615,-748.0803571,81.07935587,-718,-975,360,61.19235163,292.2664837,-0.673306491,684285601.6,0.087572449,9288.048186,90.57164077,2145.899235,-60.48033241,29.98507114,30.41604942,-0.006841808,4.338481008,3.277808926,9.985402969,0.340405312,0.256665034,0.896260505,0.799293851,-0.213744786,0.843181138,0.186361125,9.522481425,0.016336386,6.620159225,0.047994734,4.109047693,15.10028014,6.176036163,493.9135714,0.176397704,4.667105995,245.2028571,15.01553559,106.9767857,22.52678571,2880.0675,0.606851633,0.062867008,0.119683896,10.90272822,0.010711542,209.3990499,0.085332101,15.30860094,105.0118752,2.923036567,319.6131781,0.187982098,0.065741031,4.169122277,2126.005562,0.825293752,0.875879121,0.560502259,0.897451418,92.78088826,0.062169611,31.08823529,0.076196655,16.84611087,94.57107843,123.4509804,16140.93382,3.417890434,0.077157006,44.72058824,0.109609285,0.213936036,20.1537049,0.015611818,6.861960817,0.145714286,76.35371011,5.245805916,0.001360854,288.0801594,0.474226426,0.116989674
CCR1_P2,040_00,Philips,9,-756,-608,353048746,3.043227708,74.75,2.345781086,-571,-677.9222762,42.48169234,-672,-802,231,30.95673003,350.0018568,-0.299456538,1010080564,0.133719981,2731.508879,40.91456818,184.2802473,-3.025949993,8.518446407,9.377211858,-0.0488805,2.443193636,2.555557211,2.983293073,0.416686058,0.330513644,0.934436167,0.833212217,-0.13223365,0.666045694,0.285156342,6.413195535,0.025351866,5.687327136,0.058811546,3.419976881,4.473914566,5.794547224,373.2796669,0.12952105,5.572678007,385.3809854,4.462541314,45.54788341,25.78834143,1251.159264,0.711887139,0.042260567,0.137775303,5.990414985,0.008773234,321.4995849,0.128848341,4.701234162,45.12818247,1.955340354,91.26751844,0.076328056,0.044123525,3.643249204,2018.375596,0.783996257,0.865531415,0.352694758,0.89100947,40.02425193,0.040600667,59.06854839,0.119089815,6.801378772,42.41532258,221.641129,10399.82056,5.491800089,0.064328175,79.91532258,0.161119602,0.379014387,16.43579964,0.028012183,6.06276563,0.172102706,187.8794062,8.184849184,0.001855497,85.16179598,0.14885875,0.060874026
CCR1_P2,040_01,Philips,9,-761,-612.9,340472195,3.03431621,76,2.31230298,-583,-681.7602113,42.670488,-676,-802,219,30.99184311,346.2435208,-0.303831502,974098763.5,0.133333912,2756.502713,38.88089389,190.8514354,-3.166260667,8.693401286,9.686633393,-0.055421398,2.487181277,2.569118925,3.033888265,0.414057866,0.327168546,0.920732392,0.818333622,-0.141477693,0.685061864,0.277321718,6.25532403,0.025819694,5.664047256,0.057300181,3.408960481,4.59500867,5.770841161,381.1260563,0.134199316,5.19928474,378.6683099,4.491092913,43.68133803,25.78978873,1178.171831,0.793872934,0.0461852,0.120609513,4.836739521,0.008882253,317.2150098,0.129289928,4.695481943,43.27866865,2.08652728,93.78397171,0.088966797,0.048229212,3.628558373,1999.986588,0.786243511,0.863921993,0.372632724,0.887903338,38.28583373,0.04418648,52.87782805,0.119633095,6.350079851,38.57239819,210.4072398,9630.382353,5.569892049,0.073094709,57.18552036,0.129379005,0.294918799,10.97750644,0.028816469,6.127631329,0.155633803,169.1222538,10.49024211,0.001836115,68.34403084,0.184741433,0.050670939
CCR1_P2,040_02,Philips,9,-763,-611,343600178,3.083069687,82,2.185684415,-581,-682.9895906,44.97604457,-675,-808,227,33.71933933,345.286582,-0.280381822,983047994.6,0.127387874,2934.724389,38.38577197,198.7430044,-3.3028636,8.942777893,10.05815476,-0.057662927,2.539384465,2.570033012,3.066531455,0.409852534,0.322288062,0.918070643,0.815378836,-0.149884245,0.693522058,0.272040721,6.218082866,0.024965954,5.696878111,0.052270978,3.410245908,4.750233164,5.778681797,409.0957668,0.141948566,5.256405428,367.1318529,4.784265303,43.33448994,25.19222762,1147.10687,0.831019072,0.050614201,0.120716807,4.84385858,0.00871732,309.6704244,0.12430299,4.966728687,42.95717777,2.217903246,98.45442166,0.108025856,0.0525682,3.667101801,2050.055634,0.788728552,0.866732504,0.397064217,0.888624356,38.01702474,0.048337656,51.74090909,0.117592975,6.060144628,39.22727273,203.6363636,9371.140909,5.749691653,0.070046627,51.10454545,0.116146694,0.270896331,10.16293894,0.022451063,6.299947175,0.152671756,160.7338636,11.6999734,0.001713639,70.7435782,0.206977151,0.048253823
CCR1_P2,040_03,Philips,9,-763,-613.9,337311944,3.085755314,83,2.202157342,-579,-683.6133803,44.63178933,-677,-806,227,33.22761698,344.6328645,-0.291084239,965057212.8,0.12732072,2908.760384,38.00570462,196.6217541,-3.276008587,8.867196188,9.954749786,-0.056349751,2.523711375,2.562009136,3.032389359,0.411773932,0.324392681,0.918807023,0.816315703,-0.150525594,0.689866817,0.271841586,6.186881622,0.025256258,5.691494544,0.049895125,3.40229913,4.705486493,5.815084088,403.5521127,0.142095814,5.563473393,361.5908451,4.758016267,42.86690141,26.14119718,1155.508099,0.896973891,0.052509586,0.116369493,4.589735482,0.00870795,304.3934674,0.124428875,4.942121716,42.54919632,2.373647372,104.0773686,0.119505681,0.054618371,3.675166953,2006.039094,0.783264497,0.863976165,0.408403611,0.884047059,37.50719952,0.049983019,47.70967742,0.118386296,6.177798028,39.34739454,155.3052109,6682.387097,5.157529125,0.074624421,40.83126551,0.101318277,0.249840478,8.650919334,0.021831612,6.405998145,0.141901408,105.6429385,11.47364693,0.001772179,69.63272311,0.204370602,0.049044758
CCR1_P2,040_04,Philips,9,-762,-615,337714074,3.038905879,74,2.335041104,-581,-683.1485915,42.55349534,-677,-804,223,30.93178325,344.8382321,-0.307074412,966207716,0.133137026,2733.723695,38.19821429,183.2203337,-3.056615612,8.542948291,9.417690985,-0.049826286,2.45200697,2.561116806,2.976092737,0.415719441,0.32892673,0.92267891,0.82021112,-0.135571292,0.674074984,0.281198876,6.198130164,0.025279657,5.674064467,0.055855468,3.408927324,4.490159819,5.765790032,373.4035211,0.131480113,5.241574588,378.1091549,4.487182603,42.93591549,25.72676056,1131.249296,0.810800906,0.04801094,0.128169735,5.123989387,0.009553729,315.8780515,0.128624222,4.728339251,42.66320825,1.986348695,86.82102432,0.088586487,0.05018593,3.639091029,1985.969784,0.782477018,0.864382449,0.342574398,0.887378501,37.77594226,0.04603808,56.64882227,0.121303688,6.873239824,38.83083512,213.7087794,9150.038544,5.980281363,0.076461328,68.90578158,0.147549854,0.34361353,12.67896148,0.030970805,6.125080768,0.16443662,176.7257129,10.32645682,0.001897173,66.53449314,0.181450372,0.051193492
CCR1_P2,040_05,Philips,9,-763.1,-616,330139573,3.069620334,74,2.359462646,-584,-684.6932143,43.05907806,-678,-808,224,31.26238153,343.3758733,-0.315478224,944536894.8,0.131577041,2777.895525,37.38993406,196.3257342,-3.191972953,8.788419162,9.723312063,-0.051977392,2.482295554,2.580496968,3.115129985,0.417021416,0.330515234,0.920675148,0.818924012,-0.138910156,0.679398528,0.27438859,6.133804152,0.024598625,5.727697858,0.053421129,3.424879534,4.627932806,5.84577923,359.0321429,0.128225765,5.859282526,368.4157143,4.562285587,42.2575,27.69821429,1193.305,0.922911699,0.054409232,0.119769304,4.689634237,0.011234656,304.735943,0.126733943,4.814262887,41.99694046,2.085783715,89.77258651,0.104295573,0.057337183,3.691216545,1924.402349,0.772251787,0.858681319,0.359618261,0.880410283,36.90829991,0.052615006,49.82407407,0.115333505,6.758482296,38.89583333,182.0324074,7651.604167,5.618008053,0.091700841,54.83333333,0.126929012,0.307631695,10.96805305,0.038268466,6.246260938,0.154285714,140.0228052,10.20443634,0.001956159,64.6913617,0.185921778,0.051497961
CCR1_P2,040_06,Philips,9,-768,-613,334764340,3.091672034,78,2.272139973,-583,-685.034507,44.56289724,-679,-811,228,32.70545073,343.3289496,-0.297688037,957768459.3,0.128150169,2977.16219,37.37632477,205.7250998,-3.450303533,9.068922725,10.13808208,-0.055072331,2.542608891,2.577543286,3.153179725,0.411583032,0.323520969,0.91772159,0.815423462,-0.151380794,0.70099364,0.264354433,6.13543387,0.02547774,5.692873267,0.056921732,3.424490445,4.801751201,5.83271468,379.0676056,0.133474509,5.344505059,363.9464789,4.870174569,42.32112676,26.4915493,1163.326761,0.909613047,0.056868597,0.119219789,4.655300025,0.01128182,304.2899502,0.124553559,5.095854151,41.96337816,2.257721969,98.2754165,0.117962668,0.059921484,3.693577482,1995.053695,0.782789641,0.861592633,0.399012728,0.884395607,37.01867943,0.055054524,47.60747664,0.111232422,6.632893703,37.97196262,188.2383178,8191.570093,5.677986799,0.094738159,49.4953271,0.115643288,0.29728812,10.70288772,0.036463637,6.423493875,0.150704225,144.2082715,10.9148673,0.001879971,67.83458471,0.206161134,0.049923676
CCR1_P2,040_07,Philips,9,-771,-614,326888960,3.066507416,79.25,2.217617076,-586,-686.7307143,45.10886786,-679,-807,221,33.53209959,341.6812215,-0.293118837,935236816.4,0.129469643,2995.486057,36.58959723,203.8005044,-3.637191635,9.112013624,10.26521455,-0.058160942,2.568340791,2.573051728,3.114094618,0.408491125,0.319997123,0.916587815,0.813755949,-0.154073225,0.701802894,0.262900425,6.072713565,0.026372104,5.653877714,0.054237187,3.416207115,4.844307045,5.745972784,400.5735714,0.14306199,5.330014158,362.515,4.875070281,41.55107143,26.1725,1120.571071,0.93189661,0.056685894,0.112163161,4.526545054,0.009396254,304.2084087,0.126102516,5.088135758,41.30428294,2.424440643,102.9294394,0.130505772,0.059258676,3.661833867,1983.220963,0.785756713,0.862857143,0.403467716,0.882214653,36.38533403,0.054168449,44.99493671,0.113911232,6.565781125,38.52405063,156.5417722,6764.194937,5.090653752,0.08603298,36.4278481,0.0922224,0.230265634,9.448099054,0.023775131,6.513583816,0.141071429,106.2934145,11.51503408,0.001734456,71.77678183,0.210347393,0.049421711
